,query
1362,23.179256271761044
1363,23.586876518495036
1364,23.39113742696216
1365,22.720875778005073
1366,24.43763664849678
1367,19.479054116524306
1368,23.201106187015615
1369,21.654336376875335
1370,23.460774645815075
1371,22.832435941926075
1372,25.842799931829138
1373,24.221407402996505
1374,26.122579568201946
1375,17.991898175345913
1376,25.141246547531352
1377,19.295856846537976
1378,19.389697648696345
1379,16.071498644348377
1380,14.01266805307994
1381,14.564550462464455
1382,16.32283330571628
1383,16.60605535027518
1384,14.447505234744249
1385,14.799462183720857
1386,13.064074190299445
1387,15.416339347916349
1388,11.694330771483237
1389,12.69508986451448
1390,12.884038430902054
1391,10.051450205733286
1392,14.51645460422065
1393,15.080454282318854
1394,16.868815316998003
1395,18.34529707491604
1396,22.052240573522894
1397,19.424583974967465
1398,21.552201300890623
1399,26.121793244441303
1400,27.005076244710555
1401,32.48155079323003
1402,29.75324924763693
1403,34.14187143840287
1404,31.192493674495612
1405,36.57922038874839
1406,37.603363039430775
1407,39.09366736043763
1408,37.74390799263336
1409,37.930434744688085
1410,43.39004883612363
1411,41.154749435688515
1412,37.98093308284871
1413,42.48579178217144
1414,40.10732557658713
1415,43.79992370216926
1416,39.72277447074146
1417,40.287763839369354
1418,37.88424144570109
1419,40.93108413893819
1420,41.94327844118913
1421,41.99183604427688
1422,41.781011343536576
1423,43.77754563477112
1424,41.22325331120468
1425,42.03909967431341
1426,39.62434178202139
1427,42.98745242209341
1428,40.34253109423198
1429,35.46199334537172
1430,40.77184298341102
1431,34.35879371912592
1432,37.187188091534345
1433,36.7323393355442
1434,36.20266252357076
1435,32.49735733046334
1436,34.73878395768059
1437,33.593251456270075
1438,29.637116921240324
1439,33.96671415070708
1440,30.907545318599094
1441,27.496393882883115
1442,30.771617403438082
1443,27.148208469532367
1444,30.400395502986665
1445,32.72782001369085
1446,36.97054694799693
1447,39.6337330813405
1448,41.07027281781119
1449,37.17812771224563
1450,44.497837765349914
1451,45.036984013361966
1452,41.45788594607492
1453,44.44046766881413
1454,44.44046766881413
1455,48.91434025292293
1456,45.33524218563589
1457,45.036984013361966
1458,42.05440229062277
1459,41.45788594607492
1460,45.33524218563589
1461,43.545693151992374
1462,40.264853256979244
1463,43.843951324266285
1464,46.82653304700548
1465,43.24743497971844
1466,44.142209496540204
1467,41.25745829550024
1468,39.76766038314159
1469,43.127997806202345
1470,41.46698194682652
1471,37.04839570522934
1472,43.10342438971087
1473,46.88819912330582
1474,46.11944164028639
1475,41.263072035062414
1476,38.5450406003276
1477,43.39626379327911
1478,36.873919142394804
1479,30.20773346863565
1480,35.52584600454822
1481,32.10800057625221
1482,28.68971837950433
1483,26.46593474057801
1484,29.838041200762557
1485,27.9508263514684
1486,26.646534132237253
1487,22.85599404892878
1488,24.0168282216213
1489,18.857352679252905
1490,22.126545838497073
1491,17.896076649724463
1492,18.274992740828914
1493,17.73112139738176
1494,21.98528084822504
1495,21.745287327635452
1496,22.236875261452262
1497,21.754694284592667
1498,30.19630372757329
1499,27.951112350543795
1500,28.280057330210546
1501,28.728159620644764
1502,34.39566678897773
1503,30.780662110292702
1504,30.571093185720436
1505,31.247778371647026
1506,32.34029589352746
1507,29.72887211475566
1508,30.24726146909726
1509,26.639353044503515
1510,29.203961374496487
1511,30.641178531351862
1512,30.551151821917635
1513,31.88657933853744
1514,29.93043542861182
1515,26.007096371498637
1516,26.85686939581784
1517,24.90872478404434
1518,24.780107978833612
1519,25.642798138978655
1520,21.501789701991274
1521,22.971350243725535
1522,22.10592049398818
1523,26.14496384866124
1524,22.66491655490664
1525,25.55416216250365
1526,23.740684281409468
1527,22.358077740441768
1528,15.88578714881062
1529,17.343302360301216
1530,14.401326738818566
1531,16.76126113241586
1532,12.279631221108431
1533,9.9051315491553
1534,10.45928808634666
1535,9.648147386814447
1536,8.840068913605498
1537,9.440105392120635
1538,4.868310922743842
1539,9.54426151276545
1540,7.7547124791219275
1541,5.368647100930565
1542,6.561679790026247
1543,8.35122882366977
1544,3.579098067287044
1545,2.6360113789645077
1546,5.879711195940349
1547,9.653260703499136
1548,13.116504639260757
1549,19.624776674606995
1550,13.806637063986159
1551,18.559629613471063
1552,19.89599583053523
1553,17.033934920984002
1554,18.78385405228054
1555,22.625919675088074
1556,20.632205812779826
1557,20.31372410817568
1558,19.555184153817947
1559,22.43318508351851
1560,21.648567383745977
1561,20.93665580546337
1562,21.98545918788317
1563,19.0984692075299
1564,24.559672608500875
1565,22.096306215923345
1566,17.85187579752519
1567,22.448353488575428
1568,20.518707645791213
1569,18.391436488800007
1570,26.175911094222965
1571,24.36090518977571
1572,27.369151029300973
1573,18.578852807833616
1574,27.02420131013308
1575,27.82025556245249
1576,25.703097668707194
1577,17.753712748953312
1578,20.522741241250056
1579,20.78262839098616
1580,17.238845207631382
1581,15.117746473325113
1582,14.801304027649792
1583,15.692548066523667
1584,13.243164568185207
1585,10.018314654145406
1586,14.245905425850793
1587,16.29543184960907
1588,13.762794414308306
1589,9.69353269745531
1590,10.784080219627807
1591,11.843073446981942
1592,13.64450390961473
1593,14.531449003348234
1594,18.730741047662445
1595,19.035140281740418
1596,19.773043678571785
1597,21.623305966530296
1598,23.44701492175044
1599,24.42388262447091
1600,28.569629904178978
1601,31.939138985834205
1602,35.15983833379858
1603,33.87111290037623
1604,33.900672855452086
1605,36.008967729656746
1606,36.44275831059143
1607,35.851984887760686
1608,36.892366099230465
1609,40.95528242400272
1610,38.056740750840056
1611,40.58149009694653
1612,42.76142006486116
1613,42.18144620958646
1614,42.178432074826326
1615,41.39296305706187
1616,38.21391679973854
1617,39.087296753945175
1618,39.38260198126409
1619,38.86561407696876
1620,40.18814965408993
1621,39.64573538860099
1622,43.01105608655645
1623,45.29431135883622
1624,37.35306613136244
1625,42.02449437077233
1626,43.167607673441694
1627,40.54867782625907
1628,39.38524381224026
1629,34.801288389197275
1630,34.74815194485408
1631,34.31090575459934
1632,35.36210044547192
1633,36.70754878800019
1634,32.30717051679974
1635,29.1999077029314
1636,32.63143961036355
1637,29.691170751307265
1638,33.48542240798465
1639,31.25308232127623
1640,29.691431069712962
1641,27.188692989193438
1642,27.203233431509783
1643,31.35861061341428
1644,33.1437307872749
1645,35.789696003983686
1646,31.395795007261803
1647,40.027511153491695
1648,39.36993696729582
1649,41.42871421002139
1650,43.06258222950765
1651,45.33524218563589
1652,44.44046766881413
1653,44.142209496540204
1654,44.142209496540204
1655,43.843951324266285
1656,44.44046766881413
1657,42.94917680744452
1658,44.73872584108805
1659,44.73872584108805
1660,44.142209496540204
1661,43.843951324266285
1662,43.24743497971844
1663,44.44046766881413
1664,44.142209496540204
1665,42.94917680744452
1666,40.86136960152709
1667,43.613053125315936
1668,42.137618302857476
1669,44.91654955863927
1670,37.898797586788184
1671,41.836808217104206
1672,41.32704083213005
1673,48.97750355170466
1674,42.82171231867037
1675,43.90871260208648
1676,38.485175756341675
1677,39.442268062626475
1678,39.77020318648309
1679,35.786835133732176
1680,33.356072816753525
1681,31.738586362906712
1682,32.50842691418151
1683,28.20773576421215
1684,28.305813148636553
1685,27.315075674090817
1686,26.604586649965782
1687,27.282996042521905
1688,23.071176011604383
1689,20.596136657937095
1690,17.310285667007463
1691,20.25208152028488
1692,20.651586885334606
1693,21.026983197859863
1694,20.533634293093126
1695,22.402108897093445
1696,24.696473426639045
1697,27.200616105535858
1698,24.60076804882837
1699,27.710427782976875
1700,33.38958278629356
1701,29.046448460680203
1702,32.01362257420149
1703,31.96749891755732
1704,28.175449128465242
1705,27.66177151942858
1706,31.146755657247837
1707,30.033554678971967
1708,27.871872065480407
1709,32.31614186052168
1710,33.68099579863423
1711,25.562139347798862
1712,27.843637205565674
1713,30.358114135555834
1714,25.707586383574984
1715,27.745837670629967
1716,23.827463262748143
1717,23.381392822616068
1718,22.671380086690796
1719,28.02377585630787
1720,25.983174702060655
1721,25.07270298164508
1722,26.29262155325038
1723,23.75898551006749
1724,20.857764643615173
1725,26.708533825274028
1726,21.892068158642967
1727,20.79175369848371
1728,21.468827192983344
1729,19.64482120489366
1730,13.1303897690559
1731,17.58971239894604
1732,10.436999288439186
1733,8.968870264641204
1734,7.740960734964269
1735,6.932186643223538
1736,6.718582868434476
1737,4.630063953209963
1738,7.5114322199478885
1739,3.579098067287044
1740,5.9651634454784075
1741,2.9825817227392037
1742,4.772130756382725
1743,7.7547124791219275
1744,3.8773562395609638
1745,9.5706500505326
1746,7.161179327709858
1747,6.763337491584707
1748,14.695023240286925
1749,12.540497039267883
1750,15.055655261232804
1751,20.386587801162435
1752,16.637101273401502
1753,19.730533888244164
1754,18.79327659845947
1755,20.848957825687307
1756,20.651640783136145
1757,19.44570985753637
1758,18.990023860957866
1759,23.35883008757727
1760,22.866034784598224
1761,22.440850896343683
1762,22.580628701826015
1763,24.452089017233924
1764,22.148831462913996
1765,20.87523322119885
1766,20.810688284317806
1767,18.558259618846794
1768,19.029993280750936
1769,19.603009953449273
1770,23.224540413919343
1771,22.60861987213303
1772,24.719618267696838
1773,25.16429572529869
1774,24.644184557077573
1775,27.50697797385341
1776,22.08858127625358
1777,20.983185467645168
1778,17.479973167955386
1779,18.037427381859846
1780,23.149723335146444
1781,14.478422792683261
1782,14.771576472321023
1783,15.674203014523055
1784,17.109404289406726
1785,16.5709661264503
1786,12.146742935625095
1787,10.612660107107684
1788,14.638142905831186
1789,9.376436249794082
1790,13.158421242787053
1791,13.933671673567739
1792,14.563036301372271
1793,14.281720499746692
1794,13.733668429916726
1795,18.83091225585024
1796,20.47678051514971
1797,23.82198266791845
1798,25.043161065211503
1799,25.7078847120139
1800,31.32643792693101
1801,33.185549600649956
1802,35.793756060086636
1803,31.21401178663088
1804,34.222777666298164
1805,34.245876225204924
1806,36.475467148385505
1807,32.312277868727215
1808,33.65482849303446
1809,39.506095180305344
1810,46.442913175378315
1811,39.11289458001323
1812,42.76916642040414
1813,42.174839836100766
1814,36.792780325431686
1815,40.47728065070597
1816,39.38966839881704
1817,35.79953983745928
1818,39.092035936775815
1819,36.50245578548769
1820,42.90725925395435
1821,38.79097766929219
1822,40.95995811464086
1823,44.126133296091254
1824,43.92108501375802
1825,40.81596952686101
1826,39.85015433853476
1827,44.67104207278915
1828,41.41031449111265
1829,40.10584369758788
1830,36.77778141637571
1831,37.24608377731472
1832,32.64271925955698
1833,36.98137346087707
1834,31.394420869985325
1835,35.14841962255549
1836,29.927396058581454
1837,30.561008941801962
1838,30.473681743805457
1839,29.732596002596875
1840,29.072236263460187
1841,25.986910915809432
1842,27.513115682630335
1843,31.096133667111424
1844,30.817590504756655
1845,33.483601060883146
1846,31.488272971741115
1847,37.438635371125656
1848,43.63432975548283
1849,40.60821923233641
1850,40.73175260356998
1851,46.52827487473157
1852,47.72130756382726
1853,47.12479121927941
1854,45.63350035790981
1855,42.650918635170605
1856,43.24743497971844
1857,47.42304939155333
1858,43.545693151992374
1859,43.843951324266285
1860,47.12479121927941
1861,48.31782390837509
1862,48.01956573610117
1863,43.545693151992374
1864,48.01956573610117
1865,43.24743497971844
1866,44.73872584108805
1867,45.074385417748324
1868,41.22735282404173
1869,42.828308371924464
1870,40.892651748400795
1871,43.94094233403799
1872,42.8311883516893
1873,41.22366375950554
1874,42.50573275282223
1875,46.85172507360116
1876,38.722790889632535
1877,38.470318211752684
1878,37.89413916441555
1879,36.89216807719925
1880,35.958787239702275
1881,30.474888476890403
1882,31.555491819842942
1883,26.669059998640474
1884,28.563301325159838
1885,26.97754912498043
1886,29.54504757872737
1887,26.341150782944368
1888,20.037622291875145
1889,22.33504917560728
1890,18.161350790820432
1891,21.4157644104389
1892,19.151751884372707
1893,17.16565872299001
1894,19.381174751975472
1895,24.252654158477373
1896,22.682538396007043
1897,23.99699423085179
1898,24.671719706596594
1899,23.8899714951355
1900,27.462777481059465
1901,27.872724164474704
1902,27.543238402338076
1903,31.662777675641525
1904,29.06064664772106
1905,30.935906550952364
1906,34.129119474124174
1907,31.829769171882862
1908,31.163464409851873
1909,26.36070699849389
1910,32.49073888268843
1911,28.535521699354945
1912,29.012885436902994
1913,27.63611772426305
1914,25.361813389440787
1915,28.291559464790154
1916,28.851339850237107
1917,26.924992644871292
1918,21.45807281032455
1919,24.44018160303171
1920,28.078880027672316
1921,23.595029127248814
1922,25.40865127073912
1923,24.354991593066803
1924,25.61148918660924
1925,23.984693258408864
1926,23.62180370166899
1927,20.417959330682933
1928,17.80567973222075
1929,15.68305497466749
1930,16.035455618789932
1931,12.453521101004403
1932,7.9983666262957165
1933,14.594679132135477
1934,4.724569004739446
1935,10.181381913483289
1936,6.386499758536441
1937,7.574562996552461
1938,4.785841205603774
1939,5.6669052732044864
1940,5.6669052732044864
1941,4.772130756382725
1942,6.859937962300167
1943,4.175614411834885
1944,6.561679790026247
1945,6.365222880501864
1946,6.653457433581835
1947,8.645507313439975
1948,11.50101224072214
1949,13.508534191217121
1950,16.005657648339685
1951,16.844198207369335
1952,18.14982669596613
1953,18.251272911162857
1954,21.18878677758736
1955,19.966993264073366
1956,17.092284085471945
1957,23.94659843058089
1958,18.723211107169952
1959,19.81045927124277
1960,21.398803813514657
1961,22.15495921036841
1962,25.56128206114146
1963,22.348768358133153
1964,22.12378801643161
1965,19.355927274574473
1966,16.909885685213897
1967,20.633880926251813
1968,22.015804070321245
1969,19.02562979750323
1970,20.27355709539225
1971,20.25988964016361
1972,26.841932866819324
1973,25.783976746300937
1974,24.947687294219723
1975,25.403295337336825
1976,21.45590077661155
1977,22.124348679326015
1978,22.191733578406343
1979,19.766234374739877
1980,17.42891810564973
1981,17.418712741536485
1982,16.531905979977363
1983,14.16494796684897
1984,14.115889046816212
1985,16.56191899217658
1986,12.135230200826856
1987,13.877450592711257
1988,11.33780127124288
1989,9.656003964388374
1990,9.866295736696804
1991,14.831964580175319
1992,10.41212006274236
1993,9.857396252414134
1994,12.316626889505313
1995,15.943051729135146
1996,21.777370178292667
1997,23.6345329767717
1998,28.130175966731088
1999,23.412112261904586
2000,28.71381955974626
2001,28.76433348831955
2002,33.14630279300782
2003,30.64445181721189
2004,38.123981341780365
2005,38.44814795332503
2006,35.017166690481226
2007,35.93099605749261
2008,37.27729013349518
2009,35.372412271247214
2010,39.91577322136197
2011,37.34547478269289
2012,44.5658528848052
2013,40.07991372301514
2014,38.863289541333344
2015,42.54417964417616
2016,38.477909525287224
2017,38.77572886381225
2018,38.80209335706969
2019,38.31547642462285
2020,38.170269517213875
2021,37.04148358817979
2022,39.206801559265635
2023,42.957324138951996
2024,44.22484691250502
2025,42.58914072514393
2026,34.74237803405803
2027,41.03816456517578
2028,40.15433477648461
2029,35.56798798386749
2030,34.03563788687854
2031,35.70787599616564
2032,34.99420510673394
2033,32.78167572906259
2034,33.464405131379316
2035,29.464813795661758
2036,29.012715120032674
2037,28.149796958983032
2038,30.444421424866828
2039,31.194814921558695
2040,28.751714838339197
2041,31.645770686070293
2042,27.823914127775694
2043,28.74684302754638
2044,25.808033387382213
2045,31.774686371588192
2046,34.2653835973699
2047,37.53399532201564
2048,42.23136973393458
2049,40.38354068503341
2050,39.89141339507935
2051,42.650918635170605
2052,39.6683369124314
2053,42.352660462896694
2054,45.63350035790981
2055,42.650918635170605
2056,47.12479121927941
2057,39.966595084705325
2058,48.01956573610117
2059,44.73872584108805
2060,43.24743497971844
2061,44.142209496540204
2062,42.05440229062277
2063,45.63350035790981
2064,43.24743497971844
2065,47.42304939155333
2066,44.72518581400383
2067,42.360622212514365
2068,42.107253858971895
2069,40.74062503709949
2070,42.09730476851653
2071,44.85207501882601
2072,45.22978768801602
2073,46.59254823593452
2074,45.46975581679743
2075,43.82868910644091
2076,41.64395879861373
2077,38.09436060327578
2078,39.59696920122948
2079,32.03245329049735
2080,32.89496112871991
2081,31.896007481844954
2082,28.216975589857192
2083,26.025514994357202
2084,27.03139924564489
2085,24.850432325181075
2086,22.642812031807075
2087,29.8729796270785
2088,29.530824397122906
2089,26.758424537705576
2090,19.907622597082213
2091,16.018488765666916
2092,20.933690060545572
2093,21.656572914480904
2094,19.72092823485433
2095,20.43697287539777
2096,21.86195993329914
2097,24.670656254102038
2098,24.14572442481022
2099,27.82354675504824
2100,28.991647316761544
2101,33.259962702592745
2102,32.6165926116958
2103,29.86650957533023
2104,30.54237197990012
2105,31.22766968137191
2106,29.65531925593842
2107,30.941896586195515
2108,31.174284950217487
2109,27.265045415231512
2110,28.91402227822836
2111,30.31531794615013
2112,29.585025040289114
2113,30.282276483612613
2114,27.700094465314482
2115,26.45124141589892
2116,25.822568859593268
2117,22.71442973442407
2118,23.227994282588188
2119,19.365882459850898
2120,24.508054905890955
2121,23.012187354645395
2122,23.629610195612994
2123,27.63471319624343
2124,19.328852785021546
2125,22.751288903122724
2126,19.385636870609392
2127,77.28538213906393
2128,63.06863198441011
2129,69.47614958556787
2130,67.74788501660501
2131,69.928208640351
2132,52.31519772258463
2133,62.764417154868134
2134,49.08369072216347
2135,60.14972269800096
2136,58.53577509786206
2137,8.431084549009467
2138,7.130580834777916
2139,4.175614411834885
2140,6.263421617752327
2141,2.6843235504652827
2142,2.3860653781913626
2143,4.473872584108805
2144,3.2808398950131235
2145,6.143077106517796
2146,11.514726097881002
2147,11.422398278236678
2148,13.078720513456124
2149,17.458491959206768
2150,12.182770901032667
2151,21.9506002742998
2152,18.767276446339014
2153,18.561326597151215
2154,21.794779906681256
2155,20.57654815616942
2156,17.410590570732822
2157,19.79825105581493
2158,20.54428648292722
2159,21.630582562977903
2160,26.194611389931715
2161,24.254590874638783
2162,21.97967522824291
2163,23.52580803597982
2164,21.800229421295942
2165,19.327949726314017
2166,23.150194759179037
2167,18.832704528037578
2168,16.65103943223965
2169,22.32619569222542
2170,19.70901555793284
2171,22.683347631935423
2172,25.384852119453168
2173,22.823950527268178
2174,25.846897106112618
2175,23.0004998829414
2176,23.506805486822497
2177,24.75631221201472
2178,17.955578085242436
2179,18.512606815642158
2180,17.37541125416323
2181,17.675197041400587
2182,20.08228952293653
2183,13.252583164604344
2184,13.210355541627788
2185,14.166780494589869
2186,12.123556581030806
2187,14.457736319094556
2188,12.213005272712408
2189,12.321795634353212
2190,13.136300855050305
2191,15.730995288844582
2192,14.911637144535748
2193,11.697512088383888
2194,18.05870763483561
2195,16.93322607340736
2196,17.1131172811871
2197,21.95571574523462
2198,27.93591624600397
2199,26.484303234616455
2200,25.802163030258136
2201,29.711048396587806
2202,31.989618915636537
2203,34.548509508722454
2204,33.37570849653956
2205,36.98371994670546
2206,33.559148266584494
2207,34.18129147715557
2208,37.320706502572534
2209,38.09848543637408
2210,40.54641740026002
2211,44.52522979418283
2212,40.69502632422185
2213,39.47577257807823
2214,43.02132334182723
2215,38.64592717593556
2216,37.566458285621245
2217,37.87509271635968
2218,38.81103316756447
2219,40.42731408493338
2220,44.46917611705698
2221,40.95891895304986
2222,39.839379756713804
2223,43.279164070369056
2224,43.93125195351697
2225,42.27362047211399
2226,38.581580506719256
2227,41.580383987651444
2228,42.775514066478515
2229,40.574514174751876
2230,35.17121605242065
2231,35.363189974805415
2232,35.55661695713693
2233,33.950968294322706
2234,34.63975860449491
2235,30.342831600959542
2236,29.58913524780615
2237,32.30005628788694
2238,33.39764845234777
2239,32.3589099861215
2240,30.817686106693003
2241,25.971534211287157
2242,29.030409274253948
2243,29.082869202124822
2244,30.64189576985924
2245,29.768164978255573
2246,34.06020602090694
2247,33.155379246954304
2248,43.51227317184029
2249,43.73725317137175
2250,41.436338512243374
2251,41.75614411834884
2252,46.82653304700548
2253,41.159627773801006
2254,40.86136960152709
2255,43.843951324266285
2256,41.45788594607492
2257,45.93175853018372
2258,43.24743497971844
2259,45.93175853018372
2260,41.159627773801006
2261,44.142209496540204
2262,42.650918635170605
2263,44.73872584108805
2264,45.33524218563589
2265,45.33524218563589
2266,49.15946203237713
2267,47.70035529727173
2268,42.391256754855014
2269,43.12736644429794
2270,40.31971294434578
2271,46.65799951781553
2272,43.45243609771417
2273,42.71478346517853
2274,47.53816205223899
2275,42.296060546278035
2276,39.79223281265166
2277,38.016148925229565
2278,37.123994118099354
2279,32.24325488463235
2280,36.3931872348012
2281,32.721105753824574
2282,28.159780418146823
2283,26.87361012100889
2284,27.587454728207298
2285,24.512816274424413
2286,23.196850708583984
2287,21.77254316134987
2288,21.426714010418674
2289,18.65510682193015
2290,19.864789673268316
2291,19.867948137553128
2292,19.73398576330675
2293,19.586816874189108
2294,15.5877243629974
2295,21.990604966100133
2296,22.831238806129043
2297,26.83552121719257
2298,28.093158650025423
2299,27.58081964167255
2300,25.151090368717846
2301,31.190035511964428
2302,32.32078632751621
2303,29.85954570245861
2304,28.445020386616783
2305,27.642292100941194
2306,33.83129671618391
2307,30.650772033930632
2308,33.86948864285794
2309,29.06398394614332
2310,29.810775819376403
2311,30.00674946859739
2312,31.349606385563497
2313,29.647110206405795
2314,27.652051509673893
2315,27.89180115267585
2316,29.057553448637936
2317,26.557393902084968
2318,22.01598172648872
2319,22.643392363333803
2320,24.814949798258848
2321,23.92068003859911
2322,24.236324428861135
2323,23.75562008692269
2324,25.27398789359115
2325,24.201355052793172
2326,22.306934933589545
2327,20.861941430920503
2328,21.812696051756028
2329,14.918175436846154
2330,13.495554837875506
2331,12.621746682572324
2332,12.368639524600928
2333,11.23278979945358
2334,7.043562026220373
2335,8.328492805478321
2336,9.002721542710335
2337,6.304856023006868
2338,4.106622192223017
2339,3.579098067287044
2340,4.175614411834885
2341,7.7547124791219275
2342,1.789549033643522
2343,6.263421617752327
2344,9.246003340491532
2345,5.921618482565895
2346,7.13031926269889
2347,9.128831352500763
2348,15.550779356198706
2349,13.653069147488107
2350,17.903386809908156
2351,17.512051052436828
2352,16.401653058077834
2353,21.555480623756786
2354,15.540876671474347
2355,22.975886301929137
2356,20.115269701890387
2357,17.439698901246828
2358,19.681110684240252
2359,21.3627359055489
2360,21.44576625079475
2361,22.476320183848816
2362,23.766136452442627
2363,22.614567752968224
2364,21.178166498113196
2365,22.87912010221833
2366,25.81175040440262
2367,22.1024821828519
2368,24.410288337108614
2369,21.45173113965399
2370,20.63613015347795
2371,21.826009174661316
2372,21.839653073326676
2373,24.93369352483703
2374,27.04355086345784
2375,22.684658621329444
2376,21.679623320597965
2377,21.720891809056557
2378,18.789654041748612
2379,19.04868709577431
2380,16.725788707757484
2381,18.23045952900189
2382,18.26452774562876
2383,15.621425081842954
2384,14.691053477326314
2385,14.455932501217436
2386,14.79604237975627
2387,14.143068268631072
2388,13.088147625210254
2389,8.127818785297798
2390,13.4241871674928
2391,14.542966898997943
2392,13.74520108149642
2393,15.626453125001584
2394,13.959187734172854
2395,21.801422690589458
2396,18.414333053063906
2397,25.347195163226694
2398,26.249918490889378
2399,26.871480020180165
2400,30.34618037802423
2401,32.148343672643
2402,27.84984158762679
2403,35.17148351806928
2404,35.18913547899119
2405,33.72995400207756
2406,31.20663760853331
2407,36.30916254049819
2408,40.346748798455934
2409,39.92959243072894
2410,42.369674147077795
2411,41.5636325354616
2412,37.718367929463604
2413,42.74848861864671
2414,38.52959836219745
2415,37.13376437841946
2416,39.33964901320083
2417,39.659317713246885
2418,35.53975779535899
2419,36.87279940693296
2420,37.34679774790354
2421,40.70075003940438
2422,44.05071159765279
2423,42.40731904491153
2424,40.952488036557284
2425,43.74676670612786
2426,41.823508002303214
2427,43.315130526851526
2428,39.43134593485457
2429,33.94910364870119
2430,37.798458036101394
2431,35.31725326165864
2432,32.24214434461302
2433,33.629306100535665
2434,33.727440142715906
2435,30.9225280546224
2436,31.358395083170855
2437,31.677978399521454
2438,31.876915708350595
2439,28.452761348523495
2440,31.392805926155678
2441,30.737058358797928
2442,27.55350882225499
2443,28.2268554339242
2444,29.511487368127856
2445,33.130929534224
2446,34.15356448370128
2447,35.636582133590665
2448,40.91534790382721
2449,43.51115368693117
2450,41.489171368188785
2451,40.56311142925316
2452,44.73872584108805
2453,45.33524218563589
2454,47.42304939155333
2455,44.73872584108805
2456,39.6683369124314
2457,41.45788594607492
2458,41.159627773801006
2459,41.45788594607492
2460,41.75614411834884
2461,42.05440229062277
2462,39.6683369124314
2463,43.24743497971844
2464,41.159627773801006
2465,41.159627773801006
2466,46.73411342721984
2467,42.3033263299158
2468,41.184587461354276
2469,44.023363210401726
2470,43.314577570971565
2471,42.200505680909956
2472,47.93815586809057
2473,43.011976788690944
2474,41.55275053143432
2475,46.13119743493109
2476,41.22059143228287
2477,39.13046966969959
2478,37.036906999366565
2479,37.22632630417895
2480,32.43533894945717
2481,35.03799254463626
2482,24.22570689877736
2483,29.213338294138175
2484,25.161070423280574
2485,26.561210359145964
2486,24.04896437070619
2487,22.91791555154905
2488,22.27027573404842
2489,18.903179055721353
2490,19.225896835939015
2491,19.840793237294427
2492,21.816066353852385
2493,17.219811666855243
2494,18.61362466953019
2495,25.930956074067545
2496,22.011261307894657
2497,28.4037664014049
2498,25.776715878335434
2499,26.14436509768833
2500,30.555756822515253
2501,28.522886300313818
2502,28.14712026492048
2503,29.255831864844666
2504,32.9093792812068
2505,30.618815351037313
2506,31.445885260002015
2507,31.254648719271188
2508,33.58216162400187
2509,28.774931159051093
2510,30.110602568547595
2511,29.69761956877677
2512,33.113598347579824
2513,31.994047496654527
2514,25.81421180903489
2515,26.349829412489864
2516,25.731202978359875
2517,27.71659741223551
2518,26.471522547338658
2519,25.02670198126987
2520,27.21000445049746
2521,22.44313691503126
2522,25.140973044204486
2523,27.034094171905778
2524,24.060108585632015
2525,25.054053679860356
2526,21.648411588923416
2527,18.697160063241775
2528,16.359526835219807
2529,14.834245517249299
2530,13.717508543971647
2531,14.048811511789959
2532,10.229793452878434
2533,8.508499083424919
2534,8.50157367456514
2535,8.595041533189653
2536,3.8980494571202478
2537,9.845366561080864
2538,7.047783125222142
2539,1.4912908613696019
2540,4.175614411834885
2541,3.579098067287044
2542,5.070388928656645
2543,2.6843235504652827
2544,5.6669052732044864
2545,9.578190547999643
2546,12.588744275935323
2547,7.133438117494104
2548,16.53111110899756
2549,15.215618592632362
2550,17.65808019899948
2551,17.546690408665345
2552,17.614646174335242
2553,18.584259149708217
2554,20.620835076618835
2555,19.112042481794283
2556,18.04812544915352
2557,21.643067677178816
2558,21.204063991784516
2559,19.30516773164855
2560,23.556459858849628
2561,20.995757661753625
2562,24.955503874344554
2563,25.281959782332862
2564,22.345417387191304
2565,23.746029102786192
2566,18.92939987716287
2567,19.407667892204355
2568,18.152057415604546
2569,20.876102634543503
2570,24.546180443720534
2571,20.37218374394277
2572,24.85580898565033
2573,24.954999251347946
2574,22.572480417897353
2575,22.36796624200457
2576,23.72907467212151
2577,22.562360973755663
2578,16.939262216741433
2579,17.79538866060477
2580,14.88354146620575
2581,18.78624392093245
2582,17.640297026191842
2583,61.75106567560157
2584,64.09603213069887
2585,70.18527357411753
2586,76.85752825259895
2587,82.45146340100531
2588,65.53803879110656
2589,68.83500063493648
2590,66.19405645955139
2591,50.68568963164051
2592,71.61098018195797
2593,14.187764315733528
2594,17.01877564364279
2595,15.038203848452584
2596,20.6106128437063
2597,24.264694187491227
2598,28.440817538482083
2599,32.030090217723256
2600,30.71380270545093
2601,32.49712704603135
2602,32.359049383979745
2603,30.127319595862694
2604,34.616526563966495
2605,35.24853527030909
2606,33.62654001873651
2607,40.226796930058335
2608,36.5128886449597
2609,40.865723500476605
2610,42.4029537408043
2611,37.70668249360773
2612,40.40801008545206
2613,41.546840056569614
2614,42.98535771654339
2615,38.60421990212968
2616,41.709685162926164
2617,37.56673037710757
2618,41.21685253869488
2619,41.9683185034964
2620,39.76900232832653
2621,42.5303843733789
2622,39.0156819520779
2623,39.44700423799086
2624,42.14848848419478
2625,43.727741493737255
2626,42.67861945629819
2627,36.399896518626726
2628,35.19223255942067
2629,37.464614468595045
2630,36.84698220957063
2631,36.46484221377162
2632,32.80549629782029
